
♥️明星专区,#genre#
鍏害绌洪棿,http://php.jdshipin.com/smt.php?id=TV8
鍗庝附缈＄繝鍙�,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
浜氭床姝︿緺,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB鐢熸椿鍙�,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
TVB濞变箰鏂伴椈鍙�,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
鏃犵嚎鏂伴椈鍙�,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
TVB鏄熸渤,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
榫欏崕鐢靛奖,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
榫欏崕缁忓吀,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
榫欏崕鍗￠€�,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
榫欏崕鍋跺儚,https://cdn8.163189.xyz/live/lhox/stream.m3u8
榫欏崕鏃ラ煩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
榫欏崕鎴忓墽,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
榫欏崕娲嬬墖,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
ccm,http://go1.bkpcp.top/tl/null-1
mytv1,http://go1.bkpcp.top/tl/null-2
mytv2,http://go1.bkpcp.top/tl/null-3
mytv3,http://go1.bkpcp.top/tl/null-4
mytv4,http://go1.bkpcp.top/tl/null-10
美亚电影,http://go1.bkpcp.top/tl/null-5
中国电影,http://go1.bkpcp.top/tl/null-6
tvb星河,http://go1.bkpcp.top/tl/null-7
黄金华剧,http://go1.bkpcp.top/tl/null-9
东森电影,http://go1.bkpcp.top/tl/null-11
8,http://go1.bkpcp.top/tl/null-8
12,http://go1.bkpcp.top/tl/null-12
13,http://go1.bkpcp.top/tl/null-13
14,http://go1.bkpcp.top/tl/null-14
15,http://go1.bkpcp.top/tl/null-15
16,http://go1.bkpcp.top/tl/null-16
17,http://go1.bkpcp.top/tl/null-17
18,http://go1.bkpcp.top/tl/null-18
19,http://go1.bkpcp.top/tl/null-19
20,http://go1.bkpcp.top/tl/null-20
21,http://go1.bkpcp.top/tl/null-21
22,http://go1.bkpcp.top/tl/null-22
23,http://go1.bkpcp.top/tl/null-23
24,http://go1.bkpcp.top/tl/null-24
25,http://go1.bkpcp.top/tl/null-25
26,http://go1.bkpcp.top/tl/null-26
27,http://go1.bkpcp.top/tl/null-27
28,http://go1.bkpcp.top/tl/null-28
29,http://go1.bkpcp.top/tl/null-29
30,http://go1.bkpcp.top/tl/null-30
31,http://go1.bkpcp.top/tl/null-31
32,http://go1.bkpcp.top/tl/null-32
33,http://go1.bkpcp.top/tl/null-33


央视频道,#genre#
CCTV-1,http://goo.bkpcp.top/mg/cctv1
CCTV-2,http://goo.bkpcp.top/mg/cctv2
CCTV-3,http://goo.bkpcp.top/mg/cctv3
CCTV-4,http://goo.bkpcp.top/mg/cctv4
CCTV-5,http://goo.bkpcp.top/mg/cctv5
CCTV-5+,http://goo.bkpcp.top/mg/cctv5p
CCTV-6,http://goo.bkpcp.top/mg/cctv6
CCTV-7,http://goo.bkpcp.top/mg/cctv7
CCTV-8,http://goo.bkpcp.top/mg/cctv8
CCTV-9,http://goo.bkpcp.top/mg/cctv9
CCTV-10,http://goo.bkpcp.top/mg/cctv10
CCTV-11,http://goo.bkpcp.top/mg/cctv11
CCTV-12,http://goo.bkpcp.top/mg/cctv12
CCTV-13,http://goo.bkpcp.top/mg/cctv13
CCTV-14,http://goo.bkpcp.top/mg/cctv14
CCTV-15,http://goo.bkpcp.top/mg/cctv15
CCTV-17,http://goo.bkpcp.top/mg/cctv17

AKTV,#genre#
28 AI 智慧賽馬,http://aktv_stream1.m16tv.cfd/stream/aktv/28ai/AKTV.m3u8
Channel 5 HD,http://aktv_stream1.m16tv.cfd/stream/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://aktv_stream1.m16tv.cfd/stream/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://aktv_stream1.m16tv.cfd/stream/aktv/channeluhd/AKTV.m3u8
myTV SUPER 18台,http://aktv_stream1.m16tv.cfd/stream/aktv/mytvsuper18/AKTV.m3u8
PopC,http://aktv_stream1.m16tv.cfd/stream/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv_stream1.m16tv.cfd/stream/aktv/rockaction/AKTV.m3u8
TVB Plus,http://aktv_stream1.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8
TVBS-新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv_stream1.m16tv.cfd/stream/aktv/tvn/AKTV.m3u8
中天新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8
千禧經典台(HK),http://aktv_stream1.m16tv.cfd/stream/aktv/null-15/AKTV.m3u8
娛樂新聞台(HK),http://aktv_stream1.m16tv.cfd/stream/aktv/hk/AKTV.m3u8
寰宇新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
明珠剧集台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv/null-19/AKTV.m3u8
明珠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8
無線新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8
美亞電影台(HK),http://aktv_stream1.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv/null-17/AKTV.m3u8
鳳凰中文,http://aktv_stream1.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv_stream1.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8
黃金翡翠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-21/AKTV.m3u8
AXN,http://aktv_stream1.m16tv.cfd/stream/aktv2/axn/AKTV.m3u8
Love Nature HD,http://aktv_stream1.m16tv.cfd/stream/aktv2/lovenaturehd/AKTV.m3u8
无线新闻台(北美),http://aktv_stream1.m16tv.cfd/stream/aktv2/null-1/AKTV.m3u8
東森新聞,http://aktv_stream1.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
Animax(HK),http://aktv_stream1.m16tv.cfd/stream/aktv3/animaxhk/AKTV.m3u8
DW,http://aktv_stream1.m16tv.cfd/stream/aktv3/dw/AKTV.m3u8
France 24,http://aktv_stream1.m16tv.cfd/stream/aktv3/france24/AKTV.m3u8
KIX,http://aktv_stream1.m16tv.cfd/stream/aktv3/kix/AKTV.m3u8
NHK World-Japan,http://aktv_stream1.m16tv.cfd/stream/aktv3/nhkworldjapan/AKTV.m3u8
NHK東京総合,http://aktv_stream1.m16tv.cfd/stream/aktv3/nhk/AKTV.m3u8
Nick Jr,http://aktv_stream1.m16tv.cfd/stream/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv_stream1.m16tv.cfd/stream/aktv3/nickelodeon/AKTV.m3u8
Thrill,http://aktv_stream1.m16tv.cfd/stream/aktv3/thrill/AKTV.m3u8
ZooMoo,http://aktv_stream1.m16tv.cfd/stream/aktv3/zoomoo/AKTV.m3u8
亞洲新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-3/AKTV.m3u8
東方衛視國際頻道,http://aktv_stream1.m16tv.cfd/stream/aktv3/null/AKTV.m3u8
無線衛星新聞台,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-2/AKTV.m3u8



影视TV,#genre#

纪实科教8K,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8
爱上4K,http://101.132.153.183/vpn.php?id=473218

超级电影,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPRR4mbRWhkCFuUCVm9THg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM4kysjLk_woYMRnu35KtBV%2CEND
北京IPTV 4K,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
北京IPTV 淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND 
北京IPTV 淘剧场,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOuQYJeiYEeFWTkFfE86Vq-%2CEND 
北京IPTV 淘娱乐,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ex0efg9fpenP8E8lWJUb5Lg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND 
北京IPTV 淘BABY,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EN0sbBMpQv4sLsW5foy3YfA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
香港功夫台,http://huanqiuzhibo.cn/manifest/douyu.php?id=9548850

POPC,http://j.s.bkpcp.top/js/popc 
POPC,http://j.s.bkpcp.top/js/popc1 
Now爆谷台,http://j.s.bkpcp.top/js/nowbgt 
Now爆谷台,http://j.s.bkpcp.top/js/nowbgt1 
Now爆谷台,http://j.s.bkpcp.top/js/nowbgt2 
Now爆谷星影台,http://j.s.bkpcp.top/js/nowxyt 
Now爆谷星影台,http://j.s.bkpcp.top/js/nowxyt1 
Now爆谷星影台,http://j.s.bkpcp.top/js/nowxyt2 
东森电影,http://j.s.bkpcp.top/js/dsdy 
东森电影,http://j.s.bkpcp.top/js/dsdy1 
龙祥时代,http://j.s.bkpcp.top/js/lxsd
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华电影,http://j.s.bkpcp.top/js/lhdy
纬来电影,http://j.s.bkpcp.top/js/wldy

天映经典,http://j.s.bkpcp.top/js/tyjd5 
天映经典,http://z.b.bkpcp.top/m.php?id=tyjd 
天映电影,http://j.s.bkpcp.top/js/tyjd6 
天映经典,http://j.s.bkpcp.top/js/tyjd 
天映经典,http://j.s.bkpcp.top/js/tyjd1 
天映经典,http://j.s.bkpcp.top/js/tyjd2 
天映经典,http://j.s.bkpcp.top/js/tyjd3 
功夫台,http://z.b.bkpcp.top/m.php?id=gft 
功夫台,http://j.s.bkpcp.top/js/gft

美亚电影,http://j.s.bkpcp.top/js/mydy 
美亚电影台,http://j.s.bkpcp.top/js/mydy5 
美亚电影,http://j.s.bkpcp.top/js/mydy1 
美亚电影,http://j.s.bkpcp.top/js/mydy2 
美亚电影,http://j.s.bkpcp.top/js/mydy3 
美亚电影,http://j.s.bkpcp.top/js/mydy4 
壹电影,http://j.s.bkpcp.top/js/ydy1 
壹电影,http://j.s.bkpcp.top/js/ydy 
iQIYI爱奇艺,http://j.s.bkpcp.top/js/aqy 
iQIYI爱奇艺,http://z.b.bkpcp.top/m.php?id=aqy 
TVB星河频道,http://j.s.bkpcp.top/js/xht 
TVB星河频道,http://j.s.bkpcp.top/js/xht1 
TVB星河频道,http://j.s.bkpcp.top/js/xht2 
TVB星河频道国语,http://j.s.bkpcp.top/js/xht3 

欢喜台,http://j.s.bkpcp.top/js/hxt 




PopC電影,http://j.s.bkpcp.top/js/popc
PopC電影,http://j.s.bkpcp.top/js/popc1
PopC電影,http://go1.bkpcp.top/tl/popc
Now爆谷1,http://j.s.bkpcp.top/jj/bgt
Now爆谷2,http://j.s.bkpcp.top/js/nowbgt
Now爆谷3,http://j.s.bkpcp.top/js/nowbgt2
Now星影1,http://j.s.bkpcp.top/jj/xyt
Now星影2,http://j.s.bkpcp.top/js/nowxyt
Now星影3,http://j.s.bkpcp.top/js/nowxyt2
天映經典1,http://php.jdshipin.com/smt.php?id=Celestial2
天映經典,http://j.s.bkpcp.top/js/tyjd5
天映經典,http://j.s.bkpcp.top/js/tyjd
天映經典,http://go1.bkpcp.top/tl/tyjd

天映频道1,http://j.s.bkpcp.top/js/tyjd6
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映频道,http://goo.bkpcp.top/mg/tyjd6
美亞電影,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
美亞(粤),http://j.s.bkpcp.top/jj/mydyyy
美亞(粤),,http://go1.bkpcp.top/tl/null-5
美亞(國),http://j.s.bkpcp.top/jj/mydy
美亞(國),http://goo.bkpcp.top/mg/mydy
功夫(國)1,http://j.s.bkpcp.top/js/gft
功夫(國),http://goo.bkpcp.top/mg/gft
功夫(國),http://z.b.bkpcp.top/m.php?id=gft
爱奇艺,http://j.s.bkpcp.top/js/aqy
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
龍華電影,http://j.s.bkpcp.top/jj/lhdy
龍祥時代,http://j.s.bkpcp.top/jj/lxsd
星河(粤),http://goo.bkpcp.top/mg/tvbxht
星河(粤),http://z.b.bkpcp.top/m.php?id=tvbxht
星河(粤),http://j.s.bkpcp.top/js/xht
星河(國),http://j.s.bkpcp.top/js/xht3
星河(國)a,http://j.s.bkpcp.top/js/xht1
星河(國),http://goo.bkpcp.top/mg/hxt
東森電影,http://j.s.bkpcp.top/jj/dsdy
東森電影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MEDE1688528216885282&ct=19193&tsum=843fbd698e260c1fcda128dce85ead3b
緯來電影,http://122.117.71.103:8554/http/220.130.87.218:8081/hls/69/811/ch035.m3u8
龍祥電影,http://50.7.234.10:8278/lungxiangtime_twn/playlist.m3u8?tid=MADA6805114368051143&ct=18392&tsum=d6a1f02ca9abd5368d2a365e40247ae8
中國電影,http://j.s.bkpcp.top/js/zgdy1
中國電影,http://go1.bkpcp.top/tl/null-6
壹電影,http://j.s.bkpcp.top/jj/ydy
好莱坞電影,http://j.s.bkpcp.top/js/hlwdy
龍華洋片,http://j.s.bkpcp.top/jj/lhyp
華纳電影,http://j.s.bkpcp.top/jj/hndy
amc電影,http://j.s.bkpcp.top/jj/amcdy
Viu電影,http://j.s.bkpcp.top/jj/viudy
凤凰中文,http://f.h.bkpcp.top/fhx/fhzw
凤凰资讯,http://f.h.bkpcp.top/fhx/fhzx
凤凰香港,http://f.h.bkpcp.top/fhx/fhhk
Astro 欢喜台,http://j.s.bkpcp.top/js/hxt
Astro 欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
Astro QJ,http://j.s.bkpcp.top/js/aqj
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro AEC,http://j.s.bkpcp.top/js/aaec
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
MOMO综合台,http://j.s.bkpcp.top/jj/momozh
MOMO台,http://j.s.bkpcp.top/jj/momot
MOMO亲子台,http://j.s.bkpcp.top/jj/momoqz
RHK31,http://j.s.bkpcp.top/jj/31rhk
RHK32,http://j.s.bkpcp.top/jj/32rhk
HOY76,http://j.s.bkpcp.top/jj/76hoy
HOY77,http://j.s.bkpcp.top/jj/77hoy
HOY78,http://j.s.bkpcp.top/jj/78hoy
娛家台,http://j.s.bkpcp.top/js/yjt
都會台,http://j.s.bkpcp.top/js/dht
Now華劇台,http://j.s.bkpcp.top/js/nowhj
Now劇集台,http://j.s.bkpcp.top/js/nowjj
Now紫金台,http://j.s.bkpcp.top/js/nowzj
Now新聞台,http://goo.bkpcp.top/mg/nowxwt
黄金華劇台,http://go1.bkpcp.top/tl/null-9
My TV經典,http://go1.bkpcp.top/tl/null-2

采昌影劇台,http://j.s.bkpcp.top/js/ccyjt
龍華偶像,http://j.s.bkpcp.top/jj/lhox
龍華經典,http://j.s.bkpcp.top/jj/lhjd
龍華戏劇,http://j.s.bkpcp.top/jj/lhxj

香港有綫新聞,http://goo.bkpcp.top/mg/tvbxgyxxw
TVB無綫新聞,http://goo.bkpcp.top/mg/tvbwxxwt
TVB翡翠台,http://goo.bkpcp.top/mg/tvbfct
TVB翡翠台,http://j.s.bkpcp.top/jj/fct
TVB明珠台,http://goo.bkpcp.top/mg/tvbmzt
TVB Plus,http://goo.bkpcp.top/mg/tvbp
TVB Plus,http://z.b.bkpcp.top/m.php?id=tvbp
TVB娛樂新聞台,http://goo.bkpcp.top/mg/tvbylxwt
TVB娛樂新聞台,http://z.b.bkpcp.top/m.php?id=tvbylxwt
黄金翡翠台,http://goo.bkpcp.top/mg/hjfct
Viu ,http://j.s.bkpcp.top/jj/viu
Viu TV,http://goo.bkpcp.top/mg/viutv
亞洲旅游,http://j.s.bkpcp.top/jj/catdy
HBO,http://j.s.bkpcp.top/jj/hbo
HBO原创,http://j.s.bkpcp.top/jj/hboyc
HBO强档,http://j.s.bkpcp.top/jj/hboqd
HBO家庭,http://j.s.bkpcp.top/jj/hbojt
經典電影,http://j.s.bkpcp.top/jj/jddyt
電影原创,http://j.s.bkpcp.top/jj/dyyc

MyTV1,http://j.s.bkpcp.top/jj/1my
MyTV2,http://j.s.bkpcp.top/jj/2my
MyTV82,http://j.s.bkpcp.top/jj/82xg
MyTV戯劇,http://j.s.bkpcp.top/jj/xqt
MyTV kid,http://j.s.bkpcp.top/jj/kid
MyTV粤語片台,http://j.s.bkpcp.top/jj/yypt


💝推流秒开,#genre#
                

天映频道a,http://php.jdshipin.com/smt.php?id=Celestial
天映经典a,http://php.jdshipin.com/smt.php?id=Celestial2



国际空间站,#genre#
🛰️国际空间站,http://dns.yiandrive.com:15907/bilibili/9196015
髙清👉
🎬虎虎影院,#genre#


周星星,http://124.248.69.76:26781/huya/11342412
周星星2,http://124.248.69.76:26781/huya/25646817
周星ci,http://124.248.69.76:26781/huya/25154601
周星星粤语,http://124.248.69.76:26781/huy11336587
王晶,http://124.248.69.76:26781/huya/11602058
洪金宝,http://124.248.69.76:26781/huya/11279251
林正英,http://124.248.69.76:26781/huya/11342421
林正英2,http://124.248.69.76:26781/huya/25742076
英叔,http://124.248.69.76:26781/huya/396734
英叔2,http://124.248.69.76:26781/huya/30439645
任老爷,http://124.248.69.76:26781/huya/
成龙,http://124.248.69.76:26781/huya/11342386
沈腾,http://124.248.69.76:26781/huya/11601968
刘德华,http://124.248.69.76:26781/huya/11342424
周润发,http://124.248.69.76:26781/huya/11342387
甄子丹,http://124.248.69.76:26781/huya/11352935
周海媚,http://124.248.69.76:26781/huya/11279247
梁家辉,http://124.248.69.76:26781/huya/11342429
王宝强,http://124.248.69.76:26781/huya/30080251
邱淑贞,http://124.248.69.76:26781/huya/11352949
许氏三杰,http://124.248.69.76:26781/huya/11602033
香港动作,http://124.248.69.76:26781/huya/11602055
五福星,http://124.248.69.76:26781/huya/11282233
贺岁档 ,http://124.248.69.76:26781/huya/11601986
八点档,http://124.248.69.76:26781/huya/880261
贺岁片,http://124.248.69.76:26781/huya/11601971
经典港剧,http://124.248.69.76:26781/huya/11352965
恐怖电影,http://124.248.69.76:26781/huya/30513600
搞笑恐怖,http://124.248.69.76:26781/huya/11601960
恐怖电影,http://124.248.69.76:26781/huya/30509122
喜剧动作,http://124.248.69.76:26781/huya/30326432
奇幻电影,http://124.248.69.76:26781/huya/353798
简小熙,http://124.248.69.76:26781/huya/11342399
不挤影院,http://124.248.69.76:26781/huya/11352897
喜剧专场,http://124.248.69.76:26781/huya/11602044
搞笑喜剧,http://124.248.69.76:26781/huya/11342423
笑笑喜剧,http://124.248.69.76:26781/huya/13303478
喜剧经典,http://124.248.69.76:26781/huya/30424191
爆笑喜剧,http://124.248.69.76:26781/huya/30512441
爆笑喜剧2,http://124.248.69.76:26781/huya/30424191
女神系列,http://124.248.69.76:26781/huya/11336571
喜剧专场2,http://124.248.69.76:26781/huya/11352894
合家欢,http://124.248.69.76:26781/huya/11352877
港片,http://124.248.69.76:26781/huya/11602043
贾玲,http://124.248.69.76:26781/huya/30080235
孙红雷,http://124.248.69.76:26781/huya/11352917
尹正电影,http://124.248.69.76:26781/huya/30080231
惊悚,http://124.248.69.76:26781/huya/21059561
妖孽CC,http://124.248.69.76:26781/huya/11352945
预告片,http://124.248.69.76:26781/huya/880219
动作片,http://124.248.69.76:26781/huya/11602041
古天乐,http://124.248.69.76:26781/huya/29982675
旋风小子,http://124.248.69.76:26781/huya/23575351
校园神剧,http://124.248.69.76:26781/huya/30080228
曾江,ttp://124.248.69.76:26781/huya/11601981
动作电影,http://124.248.69.76:26781/huya/11602077
科幻史诗,http://124.248.69.76:26781/huya/30080257
古墓系列,http://124.248.69.76:26781/huya/11352913
搞笑僵尸,http://124.248.69.76:26781/huya/11342422
国产悬疑,http://124.248.69.76:26781/huya/11342395
超级英雄,http://124.248.69.76:26781/huya/11352950

怪兽宇宙,http://124.248.69.76:26781/huya/29982674
玄幻专场,http://124.248.69.76:26781/huya/11352973
玄幻剧场,http://124.248.69.76:26781/huya/11342414
搞笑恐怖,http://124.248.69.76:26781/huya/11601960
金庸群侠,http://124.248.69.76:26781/huya/11342427
快意江湖,http://124.248.69.76:26781/huya/11342435
贺岁电影,http://124.248.69.76:26781/huya/29982623
动画电影,http://124.248.69.76:26781/huya/30080188
犯罪电影,http://124.248.69.76:26781/huya/11352908
动作搞笑,http://124.248.69.76:26781/huya/30326432
豆瓣电影,http://124.248.69.76:26781/huya/21967180
古惑仔,http://124.248.69.76:26781/huya/30363727
喜剧经典,http://124.248.69.76:26781/huya/30424191
经典电影,http://124.248.69.76:26781/huya/30577956
喜剧,http://124.248.69.76:26781/huya/30512441
星爷,http://124.248.69.76:26781/huya/396729
奇幻电影,http://124.248.69.76:26781/huya/353798
战争电影,http://124.248.69.76:26781/huya/30041512
悬疑电影,http://124.248.69.76:26781/huya/26355779
鬼片专场 ,http://124.248.69.76:26781/huya/23796393
经典港片,http://124.248.69.76:26781/huya/913155
热播电影,http://124.248.69.76:26781/huya/30571777
古惑仔,http://124.248.69.76:26781/huya/30363727
经典热映,http://124.248.69.76:26781/huya/30569079
怀旧影视,http://124.248.69.76:26781/huya/30423914
国产经典,http://124.248.69.76:26781/huya/26058097
国产喜剧,http://124.248.69.76:26781/huya/26355852
犯罪片,http://124.248.69.76:26781/huya/21059607
惊悚电影,http://124.248.69.76:26781/huya/26355784
重温大片,http://124.248.69.76:26781/huya/30570613
怀旧影片,http://124.248.69.76:26781/huya/30581950
吃米滴虫,http://124.248.69.76:26781/douyu/315457
